Index,nPixels,maxDist,Ecc
8,2.198825259328523e-8,2.3259186230627368e-4,7.729442794765655
163,3.18857780572704e-8,2.4008714801023077e-4,5.679245978711718
59,6.95076220084413e-8,3.7682323288792393e-4,6.41789761352289
38,1.299612576549416e-7,0.00066846898231920685,10.801858600356775
136,9.233941370377072e-8,4.820445048365408e-4,7.905639978461019
70,1.300174935950779e-7,5.933270474646415e-4,8.506215402885863
124,5.3480379069601675e-8,3.110981404228201e-4,5.685258629682471
7,1.2669957312703742e-7,5.24934383202098e-4,6.832580560403854
101,2.839914976882108e-8,2.1050871912438264e-4,4.902128734710418
14,4.819420069679142e-8,2.783758709151946e-4,5.051475702038204
18,4.0096225317167185e-8,2.996811578955835e-4,7.03663880474456
49,1.5464883537476825e-8,1.5165915572670934e-4,4.672405073884459
148,5.331167124919284e-8,2.971370492112329e-4,5.20284859297044
102,4.8250436636927694e-8,3.9368293208569093e-4,10.091176402439993
28,2.283179169532942e-8,1.8307544980478095e-4,4.611796112166348
173,4.105223629948394e-9,7.499062617172952e-5,4.3035515802601045
15,4.44263927076607e-8,2.725576579735472e-4,5.253220120749522
81,1.332791781229821e-8,1.358138003470162e-4,4.347858187246527
