Index,nPixels,maxDist,Ecc
84,1.1697075548346108e-8,1.4560545810984348e-4,5.694136684631517
87,2.4130841912477475e-7,8.03660234468005e-4,8.408574138074759
132,1.490252413611403e-7,6.246318537070506e-4,8.225045219096602
99,6.545863431862918e-8,3.783126585865586e-4,6.868860226276609
72,7.749312550779296e-8,3.960328736861158e-4,6.358419383789494
24,4.105223629948394e-9,7.499062617172952e-5,4.3035515802601045
18,4.105223629948394e-9,7.499062617172952e-5,4.3035515802601045
25,4.105223629948394e-9,7.499062617172952e-5,4.3035515802601045
64,5.66858276573696e-8,3.606573575226406e-4,7.208833142612271
117,8.82904260139586e-8,4.4091682327976345e-4,6.917506881184673
89,1.7989877249595768e-7,7.514794147869378e-4,9.861792256126527
17,5.398650253082819e-9,9.030067175697378e-5,4.745113903859709
32,1.2326918077872438e-7,6.347680766047081e-4,10.26893766558887
111,1.2248187761681646e-7,4.544827918860668e-4,5.298011853367906
77,6.24218935512701e-9,9.030067175697378e-5,4.103882295230018
102,1.0566733151606893e-7,4.083375595069209e-4,4.957329546510764
69,5.511122133355378e-9,9.030067175697206e-5,4.648274844597087
128,8.351037110237486e-8,4.118344272289759e-4,6.380500635169577
133,9.841289523848889e-8,4.521878794655059e-4,6.527331936258538
79,8.609722434864371e-8,4.3326154707624373e-4,6.849533819518426
41,7.57498113635683e-8,3.391201816151484e-4,4.769530049436618
118,6.579604995944686e-9,9.777581410127706e-5,4.564707274446707
125,8.424143832414649e-8,4.430162875963081e-4,7.319197837802648
40,4.3245437964798834e-8,3.9354006039450743e-4,11.250905289969108
19,4.105223629948394e-9,7.499062617172952e-5,4.3035515802601045
8,6.129717474854451e-9,9.863476893862655e-5,4.986197514413115
10,4.105223629948394e-9,7.499062617172952e-5,4.3035515802601045
35,5.792301834036775e-9,9.123003420019776e-5,4.514133133313438
43,1.3350412188352722e-7,5.596230433237533e-4,7.369641738770658
124,5.848537774173054e-9,9.03006717569727e-5,4.3801051420242425
36,4.105223629948394e-9,7.499062617172779e-5,4.303551580259905
112,6.354661235399568e-9,9.777581410127706e-5,4.726289832834202
103,7.14196439730748e-9,9.863476893862826e-5,4.279492354890145
92,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
81,4.105223629948394e-9,7.499062617172952e-5,4.3035515802601045
56,6.073481534718171e-9,9.777581410127663e-5,4.945099547317222
105,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
54,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
