Index,nPixels,maxDist,Ecc
282,4.76880772355649e-8,3.0368888985851666e-4,6.075721641376493
361,1.242814277011774e-8,1.4560545810984394e-4,5.35918746788852
99,1.0122469224530286e-8,1.2207589498387472e-4,4.625122517784965
131,4.7238189714474665e-9,8.248968878890161e-5,4.525389417671036
155,5.904773714309333e-9,9.777581410127663e-5,5.0863881058119995
141,4.167083164098301e-8,2.5803750332336435e-4,5.019764779825024
323,2.7836790367458287e-8,2.0399655806127426e-4,4.696522350821118
226,1.3834041273524725e-8,1.5819289921056558e-4,5.682962320518086
101,6.0172455945818925e-9,9.123003420019861e-5,4.3453804928158215
106,1.670207422047497e-8,1.739394601386313e-4,5.690831136805793
133,7.92926755921539e-9,1.1273563088393602e-4,5.035460565328294
264,3.132341865590761e-8,2.2258450813132086e-4,4.969018182787438
234,1.4340164734751238e-8,1.8246006840039723e-4,7.293422944804595
156,5.393026659069191e-8,3.897348769459696e-4,8.84821872507404
187,1.3946513153797282e-8,1.6514972287623022e-4,6.1438404717381365
275,1.0741064566029359e-8,1.257071962072772e-4,4.621924270464677
403,1.7376905502110325e-8,1.710049381476024e-4,5.286822588565357
193,1.788302896333684e-8,1.6222952870479165e-4,4.623475980754803
281,3.947762997566812e-8,3.059948370919098e-4,7.451213345052658
225,1.613971481911218e-8,1.5295146647447455e-4,4.553667400325293
149,2.0582354089878248e-8,1.8551656358234644e-4,5.253154928953396
251,4.7238189714474665e-9,8.248968878890161e-5,4.525389417671036
310,4.105223629948394e-9,7.499062617172952e-5,4.3035515802601045
79,1.0741064566029359e-8,1.2091875138055555e-4,4.276513559860443
204,8.547862900714463e-9,1.2021911917421356e-4,5.311771789293256
132,1.4115220974206122e-8,1.6031164849217834e-4,5.719951564504141
292,2.046988220960569e-8,2.3101495014247211e-4,8.190580846859065
260,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
209,1.1472131787800991e-8,1.3519127392065957e-4,5.004988296160214
237,3.064858737427226e-8,3.045210424333998e-4,9.505479423430383
142,1.9851286868106616e-8,2.037207005205267e-4,6.567975576060241
57,5.792301834036775e-9,9.030067175697206e-5,4.42263043466519
102,2.4462633959281523e-8,2.624671916010504e-4,8.847013794591984
108,1.692701798102009e-8,1.710049381476009e-4,5.427336145736436
351,1.0178705164666565e-8,1.2021911917421356e-4,4.460714430787706
119,1.1359659907528432e-8,1.277044346901117e-4,4.510207274955641
315,1.2878030291207974e-8,1.5765876296684384e-4,6.063685383784659
61,8.547862900714463e-9,1.1471359985585548e-4,4.8363992167105865
283,1.7995500843609396e-8,1.7825068352463058e-4,5.5468745289945085
208,5.038740236210631e-8,3.171846416581425e-4,6.2726665817769724
31,4.678830219338443e-8,3.059948370919102e-4,6.286961259888195
86,1.4846288195977752e-8,1.4560545810984312e-4,4.486289509103597
194,2.2494376054511745e-8,2.448418105334012e-4,8.372344421816814
136,9.222694182349816e-9,1.1641675812718414e-4,4.616608716555721
248,1.518370383679543e-8,1.8384177985948723e-4,6.992952536324002
51,1.152836772793727e-8,1.3288372813400346e-4,4.812000454766811
73,3.6778304849126705e-8,2.4598754355990534e-4,5.168736537098781
181,3.880279869403276e-8,2.9399768704780764e-4,6.998011461691986
321,5.190577274578586e-8,3.5650136704926024e-4,7.6923070391256045
210,1.518370383679543e-8,1.5658502450559462e-4,5.073090359130156
163,1.231567088984518e-8,1.4733320363245997e-4,5.537236366601208
255,1.698325392115637e-8,1.7650697106771367e-4,5.7630540731415305
130,1.518370383679543e-8,1.473332036324595e-4,4.49131394179873
252,1.1078480206847035e-8,1.3096549828701143e-4,4.863887103273534
239,2.99737560926369e-8,2.928477568768903e-4,8.988609374717539
64,4.105223629948394e-9,7.499062617172952e-5,4.3035515802601045
178,1.5746063238158223e-8,1.765069710677126e-4,6.215865464602574
368,1.06285926857568e-8,1.5016861188227055e-4,6.665495524283101
154,7.535615978261434e-9,1.073702366949855e-4,4.80616786556645
340,2.2325668234102907e-8,2.1210552116581954e-4,6.330665296906444
221,1.6364658579657294e-8,1.5658502450559546e-4,4.7069910548630824
19,1.2653086530662858e-8,1.3581380034701775e-4,4.579743957233112
322,2.485628554023548e-8,2.2207863359521266e-4,6.233431577371567
161,1.06285926857568e-8,1.4326939013530418e-4,6.067096923599344
308,2.7949262247730844e-8,2.0849551967690836e-4,4.886219559808687
12,4.105223629948394e-9,7.499062617172952e-5,4.3035515802601045
359,7.92926755921539e-9,1.0918799983922759e-4,4.7235293798654805
78,1.9007747766062427e-8,1.6599882730542728e-4,4.5543798824231025
379,1.585853511843078e-8,1.5819289921056642e-4,4.957477768962638
113,2.28880276354657e-8,2.3714118186489533e-4,7.718900868770991
355,1.5521119477613105e-8,1.731293045461602e-4,6.066916247693371
241,2.0919769730695924e-8,1.7312930454615894e-4,4.50126044183695
152,5.7754310519958906e-8,3.395345008675449e-4,6.270949308528806
335,1.7714321142928e-8,1.7554855509140834e-4,5.465373886245124
328,9.897525463985168e-9,1.2091875138055555e-4,4.640989147348549
350,5.511122133355378e-9,8.998875140607413e-5,4.616217776703357
135,1.231567088984518e-8,1.4560545810984228e-4,5.408129819193316
302,5.117470552401423e-9,8.282985389716712e-5,4.211805535581901
330,5.848537774173054e-9,9.777581410127663e-5,5.1352956837525
195,1.2765558410935415e-8,1.5016861188227087e-4,5.549685700834853
352,1.338415375243449e-8,1.4326939013530404e-4,4.817988733446527
314,1.602724293883962e-8,1.7312930454616005e-4,5.875329418818832
94,5.117470552401423e-9,8.282985389716668e-5,4.211805535581856
353,4.105223629948394e-9,7.499062617172866e-5,4.303551580260004
62,1.9795050927970336e-8,2.2497187851518475e-4,8.032481216564753
215,1.1359659907528432e-8,1.294538920257373e-4,4.634626785988901
337,2.0751061910287086e-8,1.9221605726248674e-4,5.5935674076111015
280,2.103224161096848e-8,2.2509682819353026e-4,7.568382301829952
91,3.835291117294253e-8,3.860378755525689e-4,12.207068228758022
25,2.2325668234102907e-8,1.782506835246308e-4,4.471032365940168
364,1.1922019308891226e-8,1.3288372813400335e-4,4.653113647298088
246,8.94151448166842e-9,1.1641675812718414e-4,4.761785091290178
29,3.5259934465447164e-8,2.7461317470716973e-4,6.719100077294906
269,1.8220444604154514e-8,1.6188251327276302e-4,4.518463507940894
219,1.428392879461496e-8,1.8307544980477998e-4,7.371611108423297
253,4.110847223962022e-8,3.0368888985851666e-4,7.048169564825261
50,1.1247188027255873e-8,1.565850245055938e-4,6.84867198482564
373,2.99737560926369e-8,2.624671916010506e-4,7.220358350182963
386,1.0122469224530286e-8,1.2836327535525825e-4,5.1138147083433845
367,2.6093476223233624e-8,2.1342706367840614e-4,5.484245796137372
23,3.143589053618016e-8,2.3714118186489463e-4,5.620022636117665
125,1.7995500843609396e-8,1.6188251327276312e-4,4.574944301790162
77,1.0122469224530286e-8,1.236777090548975e-4,4.747295565424541
326,5.702324329818728e-8,3.546826723775169e-4,6.930712787061509
60,1.4508872555160076e-8,1.4009405093565376e-4,4.249673783344344
76,5.511122133355378e-9,8.99887514060737e-5,4.616217776703313
179,1.152836772793727e-8,1.4733320363245997e-4,5.915389094076413
90,2.648712780418758e-8,2.2068149935601384e-4,5.776261651823319
242,2.0526118149741968e-8,1.7312930454615894e-4,4.587585984557111
183,2.761184660691317e-8,2.0468457538741855e-4,4.766775003919305
49,1.8951511825926146e-8,1.838417798594852e-4,5.602662269458275
307,1.0909772386438197e-8,1.3519127392065957e-4,5.262977383591153
104,1.698325392115637e-8,1.6565970779433507e-4,5.076480844211349
212,2.7274430966095493e-8,2.8535879400735513e-4,9.379435386387625
325,1.4790052255841473e-8,1.813781270708331e-4,6.987953240874604
65,2.7555610666776888e-8,2.2207863359521282e-4,5.6228097085678295
127,1.9176455586471265e-8,1.7312930454615842e-4,4.910465936549371
203,5.34241431294654e-9,8.99887514060737e-5,4.761993074914996
327,4.105223629948394e-9,7.499062617172822e-5,4.303551580259954
312,2.0751061910287086e-8,2.1329527789018144e-4,6.887665194455628
168,1.8276680544290795e-8,1.71004938147602e-4,5.026548245743654
69,4.105223629948394e-9,7.499062617172952e-5,4.3035515802601045
306,7.648087858533993e-9,1.0605276058290938e-4,4.619989196455588
180,9.672581703440051e-9,1.1471359985585548e-4,4.274027214767495
32,2.3394151096692215e-8,1.972695378772548e-4,5.225918548759992
220,8.660334780987022e-9,1.1273563088393607e-4,4.610389218904481
147,2.3281679216419658e-8,2.325918623062754e-4,7.300029306167672
199,1.3890277213661003e-8,1.603116484921785e-4,5.812582359071023
249,2.7105723145686655e-8,2.1117552066484695e-4,5.168636876134205
377,1.855786024497219e-8,1.6565970779433507e-4,4.645749136217659
348,3.312296874026855e-8,3.011786370907114e-4,8.603376825535358
333,1.2653086530662858e-8,1.545971363186228e-4,5.934119456780748
230,3.970257373621323e-8,2.7090201527091783e-4,5.807051576394732
382,8.94151448166842e-9,1.1273563088393607e-4,4.46540842585717
157,4.8644088217881653e-8,3.6776002505404506e-4,8.734717146686071
128,2.5137465240916878e-8,1.968414660428459e-4,4.842410152848743
16,1.4115220974206122e-8,1.6031164849217682e-4,5.719951564504034
270,1.2709322470799136e-8,1.400940509356533e-4,4.8513975048797935
240,7.366908157852597e-9,1.1248593925759255e-4,5.39586524471527
370,2.4518869899417803e-8,2.8742059087719264e-4,10.584861486521596
320,1.0234941104802845e-8,1.2091875138055598e-4,4.487989505128298
11,1.973881498783406e-8,1.8137812707083419e-4,5.235987755983027
22,1.585853511843078e-8,1.7264138632502933e-4,5.904411724831872
231,8.772806661259581e-9,1.2748406449193846e-4,5.820001774919548
288,1.0853536446301918e-8,1.4326939013530426e-4,5.941353982177602
38,3.357285626135878e-8,3.091942726372452e-4,8.945908728815175
228,7.14196439730748e-9,9.86347689386274e-5,4.279492354890071
401,2.0076230628651734e-8,2.1050871912438245e-4,6.934383784394277
92,2.8117970068139682e-8,2.2609393973275298e-4,5.71141544422622
70,2.1594601012331275e-8,1.892677834889234e-4,5.211444063376823
366,1.5633591357885662e-08,1.6514972287622978e-4,5.480836104284353
384,1.698325392115637e-8,1.7554855509140823e-4,5.7006383250569925
378,2.7836790367458287e-8,2.659789703932236e-4,7.984087996395865
258,1.0178705164666565e-8,1.3498312710911098e-4,5.623624418580592
297,5.511122133355378e-9,9.030067175697201e-5,4.648274844597083
27,1.4396400674887517e-8,1.5658502450559546e-4,5.350524988145144
21,3.3066732800132265e-8,2.66295926577648e-4,6.737327102341358
211,3.970257373621323e-8,2.550783854772395e-4,5.1484740796081985
100,2.946763263141039e-8,2.567265507105163e-4,7.026615629784791
158,1.3496625632707047e-8,1.5072929315516922e-4,5.288347633542837
365,1.0234941104802845e-8,1.2770443469011167e-4,5.005834448027686
268,4.122094411989277e-8,3.2376502654552435e-4,7.988988685254213
339,5.117470552401423e-9,8.282985389716754e-5,4.211805535581943
54,2.2550611994648026e-8,2.3259186230627368e-4,7.536688610357533
196,9.897525463985168e-9,1.294538920257373e-4,5.319287561191808
45,3.638465326817275e-8,2.4206992713264242e-4,5.059566530201774
167,7.816795678942831e-9,1.1273563088393607e-4,5.107913235333022
223,1.242814277011774e-8,1.3519127392065938e-4,4.619989196455569
162,2.3394151096692215e-8,2.3547534260378824e-4,7.446178741441192
72,2.373156673750989e-8,1.972695378772548e-4,5.151616389298949
296,9.953761404121448e-9,1.2207589498387472e-4,4.703514424866066
140,9.166458242213536e-9,1.3519127392065957e-4,6.263911732617691
81,2.3394151096692215e-8,2.0372070052052777e-4,5.573306197955023
265,6.073481534718171e-9,9.777581410127663e-5,4.945099547317222
349,1.512746789665915e-8,1.618825132727629e-4,5.442312924062631
245,3.1492126476316447e-8,2.1474047338997148e-4,4.600189242756479
227,2.046988220960569e-8,1.665062115573647e-4,4.254959280823563
309,3.289802497972343e-8,2.729699995980697e-4,7.115573104284576
173,1.698325392115637e-8,1.6514972287623022e-4,5.045272970169066
207,1.3102974051753093e-8,1.3827588237409668e-4,4.584298292791981
185,1.9007747766062427e-8,2.2609393973275384e-4,8.448839414535893
43,1.4227692854478679e-8,1.442473495438423e-4,4.594424038846745
138,5.117470552401423e-9,8.282985389716754e-5,4.211805535581943
124,1.7320669561974045e-8,1.8060134351394498e-4,5.915986165850895
400,7.816795678942831e-9,1.1273563088393634e-4,5.107913235333047
360,5.7866782400231466e-8,3.692860068165017e-4,7.403656156419088
93,7.0294925170349206e-9,9.863476893862655e-5,4.347964232568237
53,4.25143707430272e-8,2.60855300051385e-4,5.0282104640789065
334,9.897525463985168e-9,1.2836327535525825e-4,5.230037769896644
116,1.2709322470799136e-8,1.7393946013863018e-4,7.478658617837605
345,2.0976005670832204e-8,1.8137812707083353e-4,4.927162740884797
376,1.9682579047697778e-8,1.7650697106771384e-4,4.97269237168213
123,8.322919140169347e-9,1.1273563088393607e-4,4.7972968899411486
286,1.2934266231344255e-8,1.4733320363245953e-4,5.272412018633293
389,1.2596850590526577e-8,1.3827588237409657e-4,4.768488849198795
74,4.937515543965328e-8,3.1001164767295694e-4,6.115013490871259
276,3.295426091985971e-8,2.9485719162110856e-4,8.2882290826788
134,3.2504373398769474e-8,2.3355697791372198e-4,5.272222965366938
97,2.991752015250062e-8,2.2559593485551232e-4,5.344250660711932
318,4.105223629948394e-9,7.499062617172952e-5,4.3035515802601045
393,1.0178705164666565e-8,1.2836327535525822e-4,5.085561588407783
244,8.997750421804698e-9,1.2091875138055555e-4,5.105088062083404
176,1.3609097512979606e-8,1.5295146647447455e-4,5.400423735096526
20,1.7376905502110325e-8,1.7312930454616024e-4,5.418993153279516
295,9.391402002758654e-9,1.2021911917421353e-4,4.834666538757931
205,1.7320669561974045e-8,1.6188251327276144e-4,4.753188884976693
153,5.117470552401423e-9,8.28298538971684e-5,4.211805535582031
261,1.3102974051753093e-8,1.529514664744741e-4,5.609023793533699
380,1.4621344435432635e-8,1.5907914087436254e-4,5.43737190044378
55,1.8389152424563352e-8,1.8384177985948555e-4,5.773997507056409
271,2.4350162079008965e-8,2.1837599967845518e-4,6.1525879220418735
344,1.973881498783406e-8,1.7506737952649101e-4,4.877971499163668
222,1.957010716742522e-8,1.7264138632503074e-4,4.7846095011569405
165,1.8445388364699633e-8,1.8307544980477895e-4,5.708503724205781
342,1.2934266231344255e-8,1.4326939013530404e-4,4.985570950262059
243,1.490252413611403e-8,1.442473495438423e-4,4.3863746484084025
285,1.0459884865347962e-8,1.277044346901117e-4,4.898182094306663
